n_inmueble;area;cuartos;aseos;precio;distrito;n_school;dist_nearest_school;n_hospital;dist_nearest_hosp;n_malls;dist_nearest_mall;n_rest;dist_nearest_rest;n_supermarket;dist_nearest_super;n_bank;dist_nearest_bank
134;247.0;3.0;4.0;420000.0;Santiago de Surco;40;0.08128323031136749;10;0.4130811160244987;14;0.15640345057275307;60;0.08252148843517333;2;0.4877296068500883;24;0.19799183977565774
135;264.0;3.0;4.0;739000.0;San Isidro;56;0.04168606468875874;19;0.3384190335159978;11;0.34533684269150083;60;0.19991131116701288;4;0.4239120827191104;28;0.262709043479154
136;79.0;3.0;2.0;180000.0;Surquillo;60;0.10593604487002682;25;0.2924523300022511;20;0.2712409919652683;60;0.062231245671304336;7;0.4226194149588298;17;0.2264769231409975
137;98.0;3.0;4.0;198000.0;Magdalena del Mar;60;0.06502765869731897;18;0.118350623868393;60;0.16075450292654964;60;0.06310496587651618;7;0.3912415141989724;18;0.13665637899802666
138;360.0;3.0;4.0;410000.0;Santiago de Surco;53;0.047173964133787986;19;0.1991702740584826;37;0.16055036446638346;60;0.1527310481603532;7;0.18394802583606865;22;0.1568329288374865
139;110.0;3.0;3.0;216000.0;Magdalena del Mar;60;0.06902460075851677;24;0.07085574905774376;11;0.347890687095887;60;0.023004416093541275;3;0.271006208519093;10;0.14092978242173074
140;78.0;3.0;2.0;126951.0;Cercado de Lima;60;0.03175752712020767;53;0.06422249406777057;30;0.08660187389209083;60;0.021236021208358324;8;0.16532630127943998;21;0.07730211301360093
141;170.0;3.0;2.0;290000.0;Magdalena del Mar;58;0.16210591390757972;27;0.2529260159862691;10;0.1272741561930841;60;0.07865206053463454;3;0.2429813696993366;17;0.2578254390550789
142;453.0;4.0;4.5;1500000.0;San Isidro;14;0.06895182671321351;6;0.2268492993071921;0;0.8662519328050028;24;0.3760884962635134;3;0.3087324197259622;6;0.10895175154752199
143;353.0;5.0;5.0;795000.0;Santiago de Surco;60;0.09463182851139247;8;0.22632844955393785;28;0.33700419064302256;60;0.13763006362135427;7;0.35507751052370085;14;0.3956816627262231
144;107.0;3.0;3.0;215000.0;Magdalena del Mar;60;0.06902460075851677;24;0.07085574905774376;11;0.347890687095887;60;0.023004416093541275;3;0.271006208519093;10;0.14092978242173074
145;270.0;3.0;3.5;1100000.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
146;509.0;4.0;4.5;1589000.0;Barranco;34;0.059650935225761786;4;0.12444644949597712;5;0.3589563614028369;60;0.008887843915857493;1;0.5418513982504856;11;0.2484583814825809
147;752.0;4.0;4.0;2000000.0;Barranco;18;0.22010840174748464;3;0.3978428450770357;2;0.1474819207507029;60;0.1147571359622657;0;0.8828145145232493;2;0.6144437175293215
148;200.0;4.0;5.0;515000.0;Santiago de Surco;38;0.1861109806098888;12;0.17982380877850113;38;0.2717965187679484;60;0.08039063106362009;7;0.37837935554490826;26;0.15143363735764567
149;179.0;3.0;2.5;387000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
150;176.0;4.0;4.0;170000.0;San Miguel;38;0.048869012826249836;8;0.223627688174466;8;0.3183275714406097;60;0.046559822534424464;2;0.5800025418032435;13;0.23510757978100744
151;270.0;3.0;3.5;930000.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
152;183.0;3.0;3.0;489000.0;Miraflores;25;0.1418170389997158;5;0.20758600974894484;5;0.4257769432198277;60;0.1447867049958297;5;0.481540055947402;7;0.13958699262069868
153;789.0;4.0;6.0;1300000.0;Santiago de Surco;3;0.3541618872501462;1;0.08451762890255571;0;0.8356185267873223;6;0.10279469754924617;0;0.8341904525281074;0;0.7589816770148686
154;330.0;4.0;3.0;590000.0;San Isidro;28;0.13724988080780803;18;0.2370177695982694;10;0.4662865617216607;60;0.18798806970847384;5;0.6200192736567454;38;0.1879883293686549
155;280.0;3.0;3.5;824000.0;Miraflores;36;0.09138428495498753;10;0.18636577500086796;20;0.1725698692086398;60;0.15921553206563385;4;0.19496750666978652;33;0.2825034725461687
156;224.0;3.0;5.0;327000.0;Santiago de Surco;9;0.3066962909286273;0;0.8083101838723747;5;0.2357541062942717;10;0.5495151617680698;1;0.552849963676295;1;0.5596790752072955
157;230.0;4.0;7.0;380000.0;Santiago de Surco;31;0.11305171669014415;1;0.2568940550741234;1;0.294868179211625;0;0.7258898990029083;1;0.4905191835018928;0;0.8215608499306659
158;159.0;3.0;3.0;239000.0;Chorrillos;45;0.15416933309531616;9;0.2877626124704418;8;0.2333460836966048;60;0.0610299504249052;3;0.4783667705304911;9;0.4724275222437662
159;106.0;3.0;2.0;249000.0;Miraflores;42;0.2471560238425536;10;0.26928090506293045;6;0.03897154048510397;60;0.03334984226843354;6;0.27639812580257683;25;0.206496104959256
160;80.0;3.0;2.0;115000.0;San Miguel;60;0.020870405687075332;7;0.1629506177765568;8;0.22648123736067355;60;0.0282978295788602;2;0.3870139795528909;6;0.4249000644309614
161;360.0;3.0;3.0;690000.0;Santiago de Surco;29;0.12243591895516595;2;0.5429000471719864;1;0.02499450620333436;4;0.6463630408468333;1;0.6187505115610932;2;0.6625211217642276
162;139.0;3.0;3.0;290000.0;Santiago de Surco;34;0.1065682881517336;11;0.19159943165151064;4;0.07513868353096853;28;0.2029932104726787;0;0.7328281896652951;10;0.2097245341746085
163;337.0;3.0;3.0;782245.0;Miraflores;47;0.04443528517941733;14;0.32639772369794723;21;0.12021992343509535;60;0.11241074420373716;3;0.437905095760278;14;0.4464972060130044
164;95.0;2.0;2.0;199000.0;Miraflores;53;0.13017494586431316;10;0.3081835478636741;7;0.2223975209772253;60;0.10063737938995004;10;0.21610372704637287;22;0.2270053610705721
165;407.0;3.0;3.0;2400000.0;San Isidro;15;0.28618246065816283;2;0.2622068041430965;3;0.6678352480255915;17;0.475273052706606;2;0.4982923188418775;12;0.3504801585832145
166;285.0;3.0;5.0;1152850.0;San Isidro;20;0.14882152663760806;8;0.4021767676617149;2;0.529381035258418;60;0.34560273248601564;6;0.2186146449274478;10;0.34309624777940473
167;184.0;3.0;2.0;569873.0;Miraflores;46;0.05209030028848306;14;0.32025469210043755;22;0.11028392510024268;60;0.1166676582124842;3;0.4274485720937397;14;0.43924133493019707
168;334.0;3.0;3.0;1600000.0;San Isidro;16;0.18099500687915354;6;0.3264391356947657;0;0.7204557476442334;34;0.29327196270813144;4;0.25475571948368764;6;0.2294382188444143
169;169.0;3.0;4.0;538000.0;Santiago de Surco;3;0.3114961589518776;1;0.13740886026236931;0;0.8210226499570394;8;0.13706486376828994;0;0.8014410089601902;0;0.7234608088030401
170;165.0;4.0;3.0;205000.0;La Molina;13;0.09311214564457057;0;0.992944033093316;2;0.13859693593127784;20;0.1766908536830284;2;0.548379667566093;1;0.6280354575214178
171;260.0;3.0;3.0;260000.0;La Molina;41;0.11162995625664243;5;0.2311170996897468;8;0.08002934871485916;60;0.1382781366489834;3;0.6046612468865031;2;0.2702468540852085
172;380.0;3.0;4.0;1600000.0;San Isidro;13;0.22209970494521625;2;0.19830223849601816;2;0.6971541200867443;16;0.491930547907889;2;0.4303778674215925;11;0.2967073857593199
173;240.0;3.0;3.0;595000.0;San Isidro;23;0.0758771536966951;3;0.2073141792597303;4;0.26311054014243834;32;0.2219171776381612;3;0.22181221832649475;20;0.21021269870921752
174;224.0;3.0;4.0;550000.0;Miraflores;37;0.060017643333042665;10;0.14863732784698105;15;0.2003642209517124;60;0.14736410610789896;4;0.2658936916603116;30;0.3226506861622312
175;260.0;3.0;4.0;470000.0;Santiago de Surco;3;0.31108001417104786;1;0.12514278542374865;0;0.8010102989433155;8;0.10591481076445863;0;0.7924677926574113;0;0.7166073201591869
176;108.0;1.0;1.0;334056.0;Miraflores;46;0.05152950886857464;14;0.3232200730111591;22;0.11358220582615967;60;0.1172836905121488;3;0.4307360384388479;14;0.442376954897372
177;205.0;4.0;5.0;565000.0;San Isidro;37;1.394498705139742e-12;7;0.5202910774079771;19;0.3426358201887124;60;0.2875285392423308;5;0.3913174836480626;29;0.046503189187938186
178;260.0;3.0;3.0;1150000.0;San Isidro;21;0.12184435543974388;11;0.4527529562476618;5;0.4734259243348233;60;0.4220998467202816;5;0.36019342127801485;17;0.4434238452932334
179;120.0;2.0;2.0;228000.0;San Isidro;32;0.1191354491953555;1;0.6905548901891481;21;0.012356282363500528;60;0.02612036618468551;3;0.10471412678068256;34;0.09503931840115364
180;598.0;3.0;3.0;3785000.0;San Isidro;38;0.17450510359967902;7;0.2982917688342398;2;0.1846387384982138;44;0.1932907658639429;1;0.5214306893983226;24;0.17120875161523788
181;297.0;3.0;2.0;807629.0;Miraflores;49;0.038029693529033896;14;0.3207078463896023;22;0.11733650152639655;60;0.10517962640912867;3;0.435319062287084;14;0.4391535037972462
182;290.0;4.0;3.0;590000.0;Santiago de Surco;20;0.13541964226911835;1;0.3010075948040721;10;0.20165267977864967;37;0.03364698438327826;1;0.1387056251800843;10;0.08736477808172506
183;289.0;3.0;3.0;620000.0;Miraflores;28;0.2238170442902748;6;0.19244991113115265;26;0.08348936644994827;60;0.10608387324809887;3;0.12484889884995992;23;0.176358064240411
184;649.0;3.0;3.0;2500000.0;San Isidro;16;0.18102689167597893;6;0.3285671514556669;0;0.7262090449547768;33;0.2879824742776491;4;0.2610639977219768;6;0.2299634943427823
185;157.0;3.0;3.0;400000.0;Miraflores;50;0.10816251679455896;3;0.30875482754970496;4;0.2625216246884389;60;0.1086804286697973;7;0.13062764479089248;9;0.2639317074006585
186;300.0;3.0;3.0;580000.0;Miraflores;49;0.05831518405047077;7;0.19305145140616525;13;0.0810149403710484;60;0.012961854644603643;1;0.5886970752871786;8;0.4373079408442371
187;487.0;5.0;5.0;2200000.0;Barranco;27;0.10448118657931632;2;0.08963576095334329;5;0.4868201244124022;60;0.06474932861287838;1;0.6597201647241923;8;0.33696672839439645
188;180.0;2.0;2.0;110000.0;Ancon;2;0.28467405735655715;0;1.2686015771401733;0;0.8209868025385385;4;0.5035478756011599;0;1.7336311731699985;0;1.6288414238909006
189;260.0;3.0;4.0;810000.0;San Isidro;19;0.09940753088100322;3;0.22351970916135672;4;0.4010047793713746;23;0.09617405559794276;3;0.09648597537528183;19;0.09930387544853916
190;170.0;3.0;2.0;350000.0;Miraflores;54;0.05236277782643648;13;0.16869327422011673;31;0.2500594279208152;60;0.08298538399669497;11;0.254181775248396;19;0.2604269398755966
191;427.0;4.0;3.0;680000.0;Miraflores;60;0.11368156021790955;16;0.10649542177826657;53;0.2015624345619786;60;0.035570056586763536;11;0.1626176385416006;42;0.01626469281708174
192;422.0;3.0;4.0;830000.0;San Isidro;17;0.12584976561427505;4;0.1065084939408112;1;0.6318257813481469;14;0.21043722157910155;1;0.21118690783326133;5;0.06362755400655358
193;164.0;2.0;3.0;390000.0;San Isidro;23;0.07243212397602956;7;0.19696593762507653;13;0.08857196341533193;60;0.036993919613951605;5;0.16956502758530845;31;0.09570721354494598
194;400.0;4.0;4.0;725000.0;Miraflores;42;0.15570271484657192;8;0.14687706202561465;6;0.39958485761710333;60;0.171144073341196;8;0.4483788751819048;17;0.17170419637535794
195;410.0;4.0;4.0;950000.0;San Isidro;29;0.11695739034197683;7;0.10874082798615188;16;0.10409881403255204;60;0.019723332593759028;5;0.12773910693904805;31;0.07245366943457685
196;138.0;2.0;2.0;335000.0;Miraflores;28;0.13975513149275365;3;0.18726567189303767;6;0.1383054651667731;60;0.12149917962590248;0;0.8619994065895438;6;0.14838051895151916
197;750.0;6.0;7.0;1500000.0;San Isidro;27;0.07865782418423695;4;0.11387759896627045;5;0.24087465754957146;31;0.2301485160253557;3;0.24238956914304655;18;0.21850588245821248
198;316.0;3.0;4.0;850000.0;San Isidro;23;0.28153326382318783;6;0.09079634130452628;5;0.4875257309803591;30;0.16619875529733907;2;0.4389109201878337;18;0.444470562780858
199;185.0;2.0;2.0;350000.0;San Isidro;60;0.1160413387591966;17;0.1683854989879581;29;0.1288924325861162;60;0.1807519396884548;4;0.2291757564106583;34;0.14413878531217547
200;126.0;2.0;2.0;255000.0;Miraflores;37;0.14476261649059166;12;0.16601868755769827;17;0.06864480112795719;60;0.0848469737972359;4;0.14862716473897214;34;0.18225138568695395
201;120.0;3.0;2.0;265000.0;San Isidro;30;0.1569810536176862;0;0.7262924596225941;21;0.07541161958294196;60;0.08343708950869319;3;0.15992984904612406;34;0.049391560177277416
202;350.0;3.0;3.0;742000.0;Miraflores;38;0.22038742622408067;8;0.37013213256511335;8;0.3713159687851167;45;0.15804606326640486;3;0.2059601634836392;19;0.16511065322612664
203;281.0;4.0;3.0;820000.0;San Isidro;23;0.3036607381076913;2;0.4707586759493438;19;0.4248262478316054;60;0.333299154410187;3;0.5254102358481606;21;0.2445998323584121
204;215.0;3.0;3.0;248000.0;Punta Hermosa;0;0.7901746016512364;0;0.9729835308801648;0;0.9612676798205726;8;0.22160826381990728;0;0.9622089813969652;0;1.363026167419203
205;347.0;3.0;4.0;710000.0;Miraflores;39;0.19102714980115898;8;0.2769416876373337;9;0.33912304908342306;58;0.18213690268202104;6;0.17349435257966878;22;0.1868059382846331
206;235.0;3.0;3.0;625000.0;San Isidro;42;0.15063374539291388;24;0.4287050244652237;19;0.3009252572567223;60;0.12403732599852745;5;0.371154591667447;37;0.15834177098466629
207;205.0;3.0;3.0;299000.0;Lince;60;0.034146902375515015;30;0.0605061027139792;32;0.12948560018894048;60;0.03745082361655265;9;0.2334895996016527;33;0.13658201429801664
208;193.0;2.0;2.0;440000.0;Miraflores;42;0.30637314119402514;8;0.3567152352364905;10;0.3524124108235609;46;0.18479866010677046;2;0.2982945553381976;15;0.19506525086533946
209;76.0;3.0;2.0;158000.0;Santiago de Surco;47;0.09738294195553904;5;0.2866970813380082;17;0.29903692247548785;45;0.1403362959609843;3;0.2581981287999325;6;0.255141397031726
210;320.0;3.0;3.0;1390000.0;San Isidro;21;0.2929159405601151;9;0.4501855674392787;0;0.7479806421295158;36;0.16778715445640527;4;0.24813473055416466;6;0.2603066459270618
211;160.0;3.0;2.0;360000.0;San Isidro;38;0.14620153938658967;10;0.0683520581345407;15;0.11639300069152378;60;0.25907942054301203;3;0.5516826219298858;29;0.3084215862305251
212;215.0;2.0;2.0;473000.0;San Isidro;23;0.0760067570070107;3;0.15642660474918446;4;0.2251406745156203;32;0.2339371533524479;3;0.2336582102719154;18;0.21738035194703484
213;384.0;3.0;5.0;650000.0;Miraflores;20;0.048682178225622194;5;0.17375798831772754;19;0.13719055065221405;60;0.0305885545062448;5;0.2812962966638155;19;0.033527572305153984
214;463.0;4.0;4.0;1055000.0;Santiago de Surco;20;0.13541964226911835;1;0.3010075948040721;10;0.20165267977864967;37;0.03364698438327826;1;0.1387056251800843;10;0.08736477808172506
215;78.0;3.0;2.0;173000.0;Surquillo;60;0.07899016254777161;26;0.15998228580581514;13;0.26975575028549603;60;0.1568896313291774;6;0.556148389419808;19;0.2966257755284509
216;251.0;3.0;3.0;500000.0;Punta Hermosa;1;0.3944935924087018;0;0.767132245684907;0;2.7120476970145067;8;0.21436105584935286;0;0.9462603564867782;0;0.9562099156157544
217;352.0;3.0;4.0;665000.0;Miraflores;41;0.11076020217497264;7;0.2505859517964195;21;0.11324292259801914;45;0.23299660986610116;5;0.2998379884346734;14;0.1511600427695495
218;317.0;3.0;3.0;485000.0;Santiago de Surco;3;0.31108001417104786;1;0.12514278542374865;0;0.8010102989433155;8;0.10591481076445863;0;0.7924677926574113;0;0.7166073201591869
219;268.0;2.0;2.0;529000.0;La Molina;19;0.1349879731370544;4;0.5610969577443827;6;0.5069551800868004;33;0.24855601393359314;4;0.5722438865953182;12;0.5233593038853394
220;146.0;2.0;2.0;400000.0;Miraflores;39;0.17696186543731487;7;0.3580260691560878;10;0.3617601652478344;41;0.13686301196648218;4;0.16994385749261295;19;0.1415819024275866
221;305.0;3.0;4.0;898000.0;Barranco;17;0.20197815735235905;2;0.4255992865868147;2;0.15286382100499046;28;0.14240248943892886;0;0.9306589991711972;0;0.7033141493285009
222;443.0;4.0;5.0;880000.0;Punta Hermosa;1;0.3944935924087018;0;0.767132245684907;0;2.7120476970145067;8;0.21436105584935286;0;0.9462603564867782;0;0.9562099156157544
223;293.0;3.0;3.0;600000.0;Santiago de Surco;18;0.14193320418129934;1;0.627166422235225;1;0.4929182258684939;16;0.11998972837614295;1;0.4544873837761104;2;0.5710908824172757
224;362.0;4.0;3.0;420000.0;Santiago de Surco;47;0.1554060051959897;5;0.11093503327921113;17;0.24163195771398085;55;0.2247220688336022;2;0.3566162309064628;10;0.11929547250211205
225;139.0;3.0;3.0;229000.0;Punta Hermosa;0;0.7521323994734203;0;1.090466001803823;0;0.936264361550402;5;0.15996030124272895;0;1.0222170996153137;0;1.4951502825392444
226;148.0;2.0;2.0;355000.0;San Isidro;28;0.028645284310048143;3;0.07616979681374739;6;0.11405721962134993;41;0.15144720910147064;3;0.2648220790782122;18;0.2296935269880591
227;214.0;3.0;2.0;484000.0;Miraflores;42;0.20536716800380853;8;0.23363517188091865;6;0.5026213112414781;60;0.20758405692959112;7;0.2923987592133533;23;0.18966455667642995
228;42.0;1.0;1.0;60000.0;San Miguel;24;0.13710390948398318;2;0.5858650066910726;2;0.07046323982150421;22;0.1253476640085354;1;0.4995587293853109;0;1.0117786488776843
229;310.0;3.0;4.0;590000.0;Punta Hermosa;1;0.3944935924087018;0;0.767132245684907;0;2.7120476970145067;8;0.21436105584935286;0;0.9462603564867782;0;0.9562099156157544
230;96.0;3.0;2.0;205000.0;San Borja;23;1.3831984511603732e-12;14;0.2601013018719242;5;0.5499357128364776;38;0.09557106986313696;7;0.15729198770543265;6;0.5699735977481148
231;300.0;3.0;4.0;840000.0;Miraflores;60;0.11517714440535508;12;0.2651286580865644;29;0.2131797987246007;60;0.1093331765199002;3;0.2388136385814128;17;0.2360056697884864
232;480.0;4.0;5.0;1650000.0;San Isidro;16;0.2523970855845439;5;0.3747235389042259;7;0.42684672759162345;41;0.3136609174594423;3;0.4721678622306315;22;0.31203023138873953
233;308.0;3.0;4.0;648000.0;San Isidro;24;0.35640690762907706;1;0.6485153559346905;20;0.3356431304339286;60;0.16961130857955672;3;0.43625691175033704;29;0.12878535999513274
234;165.0;3.0;3.0;445932.0;Barranco;49;0.10652042894931532;3;0.6276649744965842;7;0.11802882625284893;60;0.06291372658178758;4;0.2318567980259583;1;0.580983695707472
235;474.0;3.0;5.0;925000.0;Santiago de Surco;20;0.13541964226911835;1;0.3010075948040721;10;0.20165267977864967;37;0.03364698438327826;1;0.1387056251800843;10;0.08736477808172506
236;414.0;4.0;4.0;952200.0;San Isidro;30;0.11073625306705727;4;0.07574206903962949;6;0.20620692628397547;31;0.1919909289013259;3;0.29536235838976205;18;0.2498923531323521
237;242.0;3.0;3.0;450000.0;Punta Hermosa;1;0.6361308221060015;0;1.0428493200150295;0;2.9428468352751933;1;0.07179777268750501;0;1.2057993321977187;0;1.18232255759955
238;856.0;4.0;4.0;2500000.0;Barranco;50;0.2004893193462852;3;0.2864819264928893;5;0.22010630735070247;60;0.16216241769475367;2;0.4366859509869399;9;0.31638424770578105
239;219.0;3.0;2.0;360000.0;San Borja;14;0.15884143353498906;1;0.4097812095942358;2;0.5931481836657659;2;0.41803623234876425;0;0.7709715678105709;0;0.767172106543609
240;200.0;3.0;3.0;595000.0;San Isidro;20;0.2629352159142502;2;0.4175618795413817;19;0.4575740220417392;54;0.3857286058517183;3;0.4751220023184538;21;0.28908071282095754
241;309.0;4.0;5.0;993950.0;San Isidro;57;0.13715125758727173;8;0.29023250390078353;32;0.1387524125307871;60;0.1022050950577143;4;0.12957818521936407;33;0.190334618664772
242;224.0;3.0;2.0;498000.0;San Isidro;27;0.03689858782116088;6;0.2090671916694573;6;0.30862606011648497;28;0.17306785173512854;3;0.2771487359893247;17;0.25328992819006924
243;165.0;3.0;2.0;429416.0;Barranco;47;0.10856114144248692;3;0.6324731885427326;7;0.12057145913753448;60;0.06626141151179266;4;0.23535478858394654;1;0.5762594925265058
244;642.0;4.0;5.0;1250000.0;Santiago de Surco;6;0.506683591174527;1;0.3557142026655271;1;0.6994056153569902;7;0.06569116306230685;1;0.689247899823987;0;0.9478830259028964
245;92.0;1.0;2.0;260000.0;Barranco;53;0.0739720672506828;7;0.3416504661638876;7;0.3134150071430693;60;0.051269485469357175;1;0.21395779320316255;12;0.1947160631518707
246;292.0;3.0;3.0;950000.0;Miraflores;20;0.27000430329731684;3;0.2547509491608807;11;0.22209824709136036;60;0.1101837974581101;3;0.31971277342587723;6;0.222067062055219
247;114.0;2.0;2.0;306315.0;Barranco;49;0.1046610349497469;3;0.6228567710758154;7;0.1156303637612528;60;0.059765787953923184;4;0.22840648745895506;1;0.5857092758774792
248;408.0;3.0;5.0;595000.0;Santiago de Surco;36;0.2606431969224858;4;0.2551447187235349;3;0.37104011048686175;15;0.4138579520327648;0;0.7161665518580639;7;0.5798077152417997
249;410.0;4.0;4.0;1000000.0;Santiago de Surco;20;0.13541964226911835;1;0.3010075948040721;10;0.20165267977864967;37;0.03364698438327826;1;0.1387056251800843;10;0.08736477808172506
250;193.0;3.0;2.0;329000.0;Santiago de Surco;22;0.11380153168373106;1;0.6013981895812693;3;0.4821710774062398;30;0.3612270142025622;0;0.8561303350156568;3;0.4598010403513132
251;700.0;4.0;4.0;2500000.0;San Isidro;27;0.1678586871892409;7;0.22047819710842465;12;0.18291347322231907;60;0.12560207878215315;5;0.25006326240579163;27;0.18579223098884945
252;175.0;3.0;2.0;422300.0;Lince;60;0.14969384377567346;9;0.5227523411749188;14;0.026590618736373868;60;0.12307908385746345;6;0.3139215125771257;21;0.2209094660620367
253;296.0;3.0;4.0;580000.0;Miraflores;56;0.0986027391909184;27;0.2806034141320741;23;0.06282358894502205;60;0.12959577868534075;7;0.14546968336945806;32;0.12956206103333376
254;145.0;3.0;3.0;250000.0;Punta Hermosa;0;0.748239232478078;0;1.0934314046987854;0;0.9332230563873246;5;0.15689562712801214;0;1.019607304526817;0;1.499366907748933
255;167.0;3.0;2.5;419000.0;Miraflores;42;0.20536716800380853;8;0.23363517188091865;6;0.5026213112414781;60;0.20758405692959112;7;0.2923987592133533;23;0.18966455667642995
256;283.0;3.0;4.0;650000.0;San Isidro;29;0.11978044249181916;9;0.3680202495877013;10;0.2348722521198664;60;0.2320607188683915;2;0.4714160095079191;24;0.11019069924363396
257;214.0;3.0;2.5;479000.0;Miraflores;42;0.20536716800380853;8;0.23363517188091865;6;0.5026213112414781;60;0.20758405692959112;7;0.2923987592133533;23;0.18966455667642995
258;603.0;3.0;3.0;1850000.0;San Isidro;19;0.13900017454590938;10;0.2987506448672177;1;0.40213756793157546;60;0.2121041799430412;6;0.2470064915926455;3;0.20991033337804815
259;410.0;4.0;4.0;600000.0;Punta Hermosa;0;0.7707412699650275;0;1.0712666865071636;0;0.9496942529922098;5;0.1752676619713794;0;1.0330970190046191;0;1.4700021182699157
